Flight_ID,Airline,Aircraft_Type,Aircraft_Age_Years,Flight_Phase,Departure_Airport_Code,Arrival_Airport_Code,Flight_Duration_Hours,Last_Maintenance_Hours,Engine_Hours_Since_Overhaul,Pilot_Experience_Hours,CoPilot_Experience_Hours,Number_of_Crew,Total_Onboard,Cargo_Weight_KG,Date,Time_UTC,Season,Visibility_KM,Wind_Speed_KNOTS,Wind_Direction_Degrees,Temperature_Celsius,Precipitation_MM,Weather_Condition,Turbulence_Severity,Departure_Airport_Elevation_FT,Arrival_Airport_Elevation_FT,Route_Complexity,Air_Traffic_Density,Accident,Accident_Severity,Fatalities,Injuries,Aircraft_Damage,Cause_Category
F202406252192,Akasa Air,Embraer E190,17,Landing,PNQ,CCU,1.85,1314,6831,9626,6434,6,86,6481,2024-06-25,13:39,Monsoon,5.53,34,160,22.7,14.66,Cloudy,Light,1863,18,Mountainous_Terrain,Medium,0,,0,0,,
F202108092193,SpiceJet,Boeing 737,13,En_Route,IXB,HYD,4.83,1275,3671,14087,11181,5,163,9789,2021-08-09,09:28,Monsoon,6.05,11,36,18.9,8.94,Thunderstorms,Moderate,412,2024,Mountainous_Terrain,Low,0,,0,0,,
F202410112194,Air India,Airbus A321,12,En_Route,DEL,IXB,4.26,640,4371,19913,13101,8,196,826,2024-10-11,04:58,Summer,3.93,16,66,37.8,0.0,Clear,Light,777,412,Direct,Low,0,,0,0,,
F202310012195,SpiceJet,Boeing 787,12,Parked,BLR,BBI,4.68,1570,548,12723,1040,6,240,7293,2023-10-01,22:30,Summer,8.23,26,348,15.0,0.0,Cloudy,Moderate,3000,85,Multiple_Waypoints,Low,0,,0,0,,
F202505042196,Alliance Air,ATR 72,22,Landing,GOI,COK,1.74,756,7130,13741,11929,12,129,412,2025-05-04,11:03,Summer,2.68,35,327,24.3,0.0,Cloudy,None,189,30,Multiple_Waypoints,Low,0,,0,0,,
F202105012197,Air India,Airbus A321,23,Takeoff,BOM,GOI,3.04,1602,6430,9943,2785,12,67,9998,2021-05-01,02:03,Summer,1.33,3,224,12.8,0.0,Cloudy,Moderate,39,189,Mountainous_Terrain,Low,0,,0,0,,
F202206102198,Akasa Air,Embraer E190,2,Parked,BBI,IXB,3.26,438,4733,18250,7950,7,233,394,2022-06-10,13:57,Monsoon,9.59,39,126,38.1,10.6,Cloudy,Severe,85,412,Mountainous_Terrain,Medium,0,,0,0,,
F202206172199,Alliance Air,Embraer E190,19,Parked,HYD,CCU,0.54,353,3174,13587,1737,9,218,6917,2022-06-17,19:24,Monsoon,0.62,28,249,39.9,9.22,Thunderstorms,None,2024,18,Mountainous_Terrain,Low,0,,0,0,,
F202408022200,Akasa Air,Airbus A321,12,Takeoff,ATQ,BOM,1.74,1102,3180,17403,4329,9,281,8050,2024-08-02,09:00,Monsoon,7.58,29,165,22.1,13.89,Cloudy,Light,765,39,Multiple_Waypoints,High,0,,0,0,,
F202206302201,Air India,Dornier Do 228,18,Taxi,CCU,DEL,2.62,428,3131,6138,5429,6,219,59,2022-06-30,22:20,Monsoon,1.37,26,245,30.5,8.07,Rain,Severe,18,777,Direct,Medium,0,,0,0,,
F202404082202,Vistara,Boeing 787,10,En_Route,ATQ,COK,2.32,1703,794,18906,12420,9,92,4642,2024-04-08,10:06,Summer,1.15,32,23,34.2,0.0,Clear,Light,765,30,Multiple_Waypoints,Low,0,,0,0,,
F202309052203,IndiGo,Embraer E190,1,Taxi,HYD,AMD,3.09,680,1301,13217,7480,9,327,1747,2023-09-05,20:16,Monsoon,9.91,18,256,13.2,13.83,Cloudy,Severe,2024,192,Direct,High,0,,0,0,,
F202308052204,FlyBig,Boeing 787,19,Takeoff,GAU,ATQ,3.63,1809,2468,18140,4344,7,391,4006,2023-08-05,16:36,Monsoon,2.03,1,190,41.1,3.4,Cloudy,None,158,765,Direct,High,0,,0,0,,
F202104102205,Akasa Air,Boeing 787,17,Takeoff,MAA,AMD,2.59,1810,4930,14681,10813,10,254,3130,2021-04-10,23:18,Summer,3.87,18,264,34.4,0.0,Cloudy,Severe,33,192,Multiple_Waypoints,Medium,0,,0,0,,
F202312102206,IndiGo,Dornier Do 228,25,Takeoff,COK,CCU,4.79,1225,5609,3567,2060,12,156,1769,2023-12-10,03:44,Summer,0.78,21,64,38.8,0.0,Clear,None,30,18,Direct,Medium,0,,0,0,,
F202008192207,Alliance Air,Airbus A321,3,Landing,ATQ,GOI,1.52,1840,4198,6643,1708,7,126,6509,2020-08-19,00:20,Monsoon,8.31,16,120,33.3,8.88,Cloudy,None,765,189,Mountainous_Terrain,Low,0,,0,0,,
F202406122208,Vistara,ATR 72,21,En_Route,HYD,BLR,1.85,329,3407,2063,1498,12,135,6574,2024-06-12,23:13,Monsoon,9.85,19,110,34.0,14.15,Rain,Severe,2024,3000,Direct,High,0,,0,0,,
F202408022209,Star Air,Dornier Do 228,3,En_Route,GAU,CCU,4.43,550,544,12877,1941,4,68,1582,2024-08-02,14:23,Monsoon,6.61,1,249,29.6,11.81,Thunderstorms,Light,158,18,Direct,Medium,0,,0,0,,
F202401132210,Air India,ATR 72,9,Landing,DEL,IXB,0.59,493,3317,5659,4232,10,136,6002,2024-01-13,08:02,Summer,8.02,35,69,31.1,0.0,Clear,Light,777,412,Multiple_Waypoints,Medium,0,,0,0,,
F202505062211,FlyBig,Dornier Do 228,11,Takeoff,PNQ,DEL,3.29,1182,4501,7391,2542,7,271,1997,2025-05-06,15:52,Summer,3.33,38,325,41.8,0.0,Clear,Light,1863,777,Multiple_Waypoints,Low,0,,0,0,,
F202312032212,Air India,Airbus A321,22,Landing,HYD,IXB,1.81,1142,3108,6434,910,7,338,790,2023-12-03,03:08,Summer,1.46,19,83,19.4,0.0,Cloudy,Moderate,2024,412,Mountainous_Terrain,High,0,,0,0,,
F202405262213,Alliance Air,Dornier Do 228,1,Takeoff,AMD,PNQ,3.77,1730,4808,14439,9802,9,385,4933,2024-05-26,11:30,Summer,1.76,8,268,24.6,0.0,Clear,Light,192,1863,Mountainous_Terrain,High,0,,0,0,,
F202311222214,IndiGo,Boeing 737,1,En_Route,IXB,DEL,2.22,504,3158,17504,15160,12,350,944,2023-11-22,13:38,Summer,4.58,31,177,19.6,0.0,Clear,Moderate,412,777,Multiple_Waypoints,Low,0,,0,0,,
F202109272215,Star Air,Airbus A320,13,Parked,BLR,COK,1.79,1910,5917,4152,1348,4,172,9196,2021-09-27,07:37,Monsoon,2.78,16,203,31.0,4.79,Thunderstorms,Severe,3000,30,Direct,Medium,0,,0,0,,
F202401262216,Air India,Airbus A320,2,Taxi,ATQ,GAU,3.77,347,2861,15369,7301,4,341,8203,2024-01-26,00:03,Summer,8.29,37,310,21.5,0.0,Clear,Light,765,158,Mountainous_Terrain,Low,0,,0,0,,
F202503242217,SpiceJet,Airbus A320,20,Parked,ATQ,HYD,1.63,618,1167,4956,3677,11,104,9675,2025-03-24,10:26,Summer,4.29,13,114,27.2,0.0,Dust_Storm,Moderate,765,2024,Multiple_Waypoints,High,0,,0,0,,
F202208282218,SpiceJet,Embraer E190,25,Parked,GOI,HYD,4.3,1777,5748,18128,15862,8,220,6236,2022-08-28,17:00,Monsoon,0.81,25,63,13.8,2.06,Cloudy,Severe,189,2024,Multiple_Waypoints,Medium,0,,0,0,,
F202506022219,Star Air,Airbus A320,18,Taxi,MAA,PNQ,2.72,1913,4335,18944,3664,7,66,9906,2025-06-02,09:05,Monsoon,5.78,38,47,22.3,13.55,Cloudy,Light,33,1863,Direct,Medium,0,,0,0,,
F202409272220,SpiceJet,Dornier Do 228,14,Landing,ATQ,GOI,2.98,1248,6815,4455,715,4,163,1035,2024-09-27,14:39,Monsoon,4.34,10,232,25.8,6.3,Rain,Severe,765,189,Multiple_Waypoints,Low,0,,0,0,,
F202412292221,Akasa Air,Boeing 737,23,En_Route,BOM,BLR,2.06,1358,5723,12314,3445,9,396,4862,2024-12-29,06:16,Summer,1.26,29,180,41.6,0.0,Clear,Light,39,3000,Direct,Medium,0,,0,0,,
F202104192222,Alliance Air,Boeing 737,20,Taxi,GAU,MAA,1.08,1292,1947,5579,3782,11,243,6208,2021-04-19,05:38,Summer,8.81,9,289,27.5,0.0,Dust_Storm,Moderate,158,33,Multiple_Waypoints,Medium,0,,0,0,,
F202009182223,SpiceJet,Dornier Do 228,21,Parked,ATQ,DEL,2.03,1345,7022,18121,3059,11,241,9724,2020-09-18,21:23,Monsoon,7.83,25,29,41.2,9.43,Rain,Moderate,765,777,Mountainous_Terrain,High,0,,0,0,,
F202212152224,Alliance Air,Embraer E190,15,Landing,CCU,DEL,1.77,1198,5131,19191,5188,6,313,8094,2022-12-15,00:42,Summer,6.54,6,75,32.6,0.0,Cloudy,Light,18,777,Direct,High,0,,0,0,,
F202204032225,Alliance Air,Airbus A320,7,En_Route,DEL,MAA,2.39,660,1487,3649,2020,8,54,4200,2022-04-03,08:56,Summer,1.83,33,80,18.9,0.0,Cloudy,Light,777,33,Direct,High,0,,0,0,,
F202104062226,Star Air,Embraer E190,19,Landing,GOI,CCU,3.77,567,2469,6691,5467,11,288,5105,2021-04-06,04:17,Summer,2.84,18,170,31.6,0.0,Cloudy,None,189,18,Direct,Medium,0,,0,0,,
F202012202227,Akasa Air,Airbus A320,4,Parked,IXB,BOM,4.29,1171,4581,12820,7486,5,130,759,2020-12-20,09:30,Summer,3.41,15,164,38.1,0.0,Cloudy,Light,412,39,Multiple_Waypoints,High,0,,0,0,,
F202210272228,SpiceJet,Embraer E190,23,Parked,GAU,COK,1.36,650,3409,13484,12191,12,152,6530,2022-10-27,22:25,Summer,8.64,5,125,22.2,0.0,Cloudy,Moderate,158,30,Multiple_Waypoints,Low,0,,0,0,,
F202207292229,FlyBig,Dornier Do 228,24,Taxi,CCU,MAA,3.23,1165,1274,14660,3214,6,63,4736,2022-07-29,08:05,Monsoon,8.0,20,336,28.5,11.57,Rain,None,18,33,Multiple_Waypoints,Low,0,,0,0,,
F202208082230,IndiGo,Embraer E190,4,Landing,AMD,ATQ,0.71,142,5511,19282,5077,12,240,458,2022-08-08,10:03,Monsoon,2.15,6,322,23.1,10.08,Thunderstorms,Moderate,192,765,Direct,High,0,,0,0,,
F202207032231,Vistara,ATR 72,17,Taxi,HYD,BLR,4.98,582,1065,16629,9965,4,377,8156,2022-07-03,23:24,Monsoon,3.54,30,73,17.1,7.9,Rain,Light,2024,3000,Direct,Medium,0,,0,0,,
F202411222232,Air India,Airbus A320,16,Takeoff,CCU,HYD,0.58,1941,6172,6602,5617,4,309,3407,2024-11-22,22:34,Summer,2.57,31,35,31.3,0.0,Clear,None,18,2024,Mountainous_Terrain,High,0,,0,0,,
F202302162233,Vistara,Airbus A321,15,Takeoff,BLR,IXB,1.54,660,500,10859,1216,4,270,8846,2023-02-16,05:33,Summer,1.22,40,35,25.4,0.0,Clear,Light,3000,412,Direct,Medium,0,,0,0,,
F202411062234,Star Air,Embraer E190,5,Landing,GOI,HYD,4.14,408,1750,13426,5155,9,109,1965,2024-11-06,17:24,Summer,8.78,30,262,29.7,0.0,Clear,Light,189,2024,Multiple_Waypoints,Low,0,,0,0,,
F202205212235,Akasa Air,ATR 72,13,Parked,BLR,AMD,2.86,247,7283,9153,5129,11,80,7488,2022-05-21,17:56,Summer,7.67,9,2,17.4,0.0,Dust_Storm,Light,3000,192,Multiple_Waypoints,High,0,,0,0,,
F202206042236,Alliance Air,Dornier Do 228,19,Parked,HYD,ATQ,4.9,462,7527,19178,14591,4,288,2105,2022-06-04,02:13,Monsoon,1.19,1,237,29.6,11.72,Thunderstorms,Severe,2024,765,Mountainous_Terrain,Medium,0,,0,0,,
F202107272237,FlyBig,Embraer E190,19,Taxi,ATQ,BOM,4.42,1354,5232,9559,6205,7,154,5962,2021-07-27,13:11,Monsoon,2.86,0,226,44.0,4.0,Cloudy,Moderate,765,39,Direct,High,0,,0,0,,
F202410032238,Star Air,Embraer E190,6,Takeoff,AMD,BOM,1.42,1561,6037,12335,756,4,192,6973,2024-10-03,08:36,Summer,2.41,15,239,37.4,0.0,Cloudy,Moderate,192,39,Mountainous_Terrain,Low,0,,0,0,,
F202412262239,FlyBig,ATR 72,5,Landing,IXB,CCU,2.48,1837,1451,9920,9249,5,398,667,2024-12-26,01:29,Summer,7.05,38,51,18.4,0.0,Cloudy,Light,412,18,Mountainous_Terrain,Medium,0,,0,0,,
F202207022240,Alliance Air,Airbus A320,18,Takeoff,PNQ,AMD,3.78,1830,5033,12805,10437,12,129,222,2022-07-02,23:13,Monsoon,6.81,16,231,32.9,2.01,Rain,Severe,1863,192,Multiple_Waypoints,Medium,0,,0,0,,
F202504162241,SpiceJet,Dornier Do 228,21,En_Route,BOM,BBI,4.81,1274,5612,3582,2833,7,188,9162,2025-04-16,17:58,Summer,1.38,8,222,22.3,0.0,Cloudy,Light,39,85,Multiple_Waypoints,Medium,0,,0,0,,
F202402272242,Air India,ATR 72,14,Taxi,IXB,CCU,4.06,798,4255,19880,7918,7,246,9443,2024-02-27,22:40,Summer,0.62,33,119,43.2,0.0,Clear,Moderate,412,18,Direct,High,0,,0,0,,
F202302042243,Alliance Air,Airbus A321,13,En_Route,IXB,HYD,0.66,1745,2306,9552,5560,9,282,1648,2023-02-04,02:18,Summer,9.68,35,303,44.6,0.0,Clear,Light,412,2024,Direct,Medium,0,,0,0,,
F202310142244,SpiceJet,Boeing 787,4,Landing,IXB,DEL,2.53,1509,4954,19672,6785,8,163,9189,2023-10-14,14:21,Summer,4.72,6,221,35.6,0.0,Clear,Moderate,412,777,Multiple_Waypoints,Low,0,,0,0,,
F202504272245,Alliance Air,Boeing 737,18,Landing,PNQ,DEL,2.51,464,1436,4865,3835,8,352,8999,2025-04-27,15:46,Summer,9.67,15,237,35.2,0.0,Clear,Severe,1863,777,Mountainous_Terrain,Low,0,,0,0,,
F202307202246,Air India,Dornier Do 228,1,Parked,GAU,COK,3.69,1212,774,17116,2846,5,316,6745,2023-07-20,19:06,Monsoon,9.67,31,249,20.8,6.87,Cloudy,Severe,158,30,Direct,Low,0,,0,0,,
F202206072247,IndiGo,Airbus A320,8,Landing,HYD,BOM,4.13,1615,5453,5875,4094,12,330,2171,2022-06-07,11:00,Monsoon,5.43,27,200,40.0,14.87,Rain,Moderate,2024,39,Mountainous_Terrain,High,0,,0,0,,
F202101302248,Akasa Air,Boeing 737,13,Takeoff,MAA,AMD,1.55,718,2582,9135,6607,7,356,3813,2021-01-30,18:13,Summer,2.64,13,28,12.9,0.0,Cloudy,None,33,192,Direct,High,0,,0,0,,
F202102062249,Alliance Air,Embraer E190,7,Parked,GAU,ATQ,1.28,1132,4435,13840,1474,4,88,7043,2021-02-06,01:45,Summer,1.52,31,313,32.2,0.0,Clear,Moderate,158,765,Direct,Low,0,,0,0,,
F202202212250,Star Air,Embraer E190,5,Parked,GAU,GOI,3.55,1757,5903,16570,1999,10,274,9355,2022-02-21,10:50,Summer,6.8,5,255,22.7,0.0,Clear,Light,158,189,Mountainous_Terrain,Low,0,,0,0,,
F202305202251,Vistara,Boeing 787,7,Taxi,HYD,COK,0.67,838,5877,14174,6471,10,242,4341,2023-05-20,21:18,Summer,4.75,0,277,18.3,0.0,Clear,Moderate,2024,30,Direct,Medium,0,,0,0,,
F202009092252,Vistara,ATR 72,1,Landing,CCU,GAU,2.62,198,5614,7557,4350,4,111,2079,2020-09-09,11:59,Monsoon,1.39,6,250,14.5,14.26,Cloudy,None,18,158,Multiple_Waypoints,Low,0,,0,0,,
F202104022253,Star Air,Airbus A320,5,Takeoff,AMD,IXB,2.5,1812,4471,6440,1785,8,199,7569,2021-04-02,17:44,Summer,4.84,32,114,23.4,0.0,Clear,None,192,412,Mountainous_Terrain,Medium,0,,0,0,,
F202402112254,Star Air,Boeing 787,12,Taxi,GOI,CCU,3.11,1077,3733,16588,1618,6,386,7354,2024-02-11,06:01,Summer,4.9,18,288,15.8,0.0,Clear,None,189,18,Multiple_Waypoints,Low,0,,0,0,,
F202011102255,Vistara,Boeing 787,17,Landing,BLR,MAA,2.8,1688,5285,5407,2865,5,134,4123,2020-11-10,08:45,Summer,2.98,17,91,18.1,0.0,Cloudy,Severe,3000,33,Direct,Medium,0,,0,0,,
F202404032256,IndiGo,Boeing 737,18,Parked,ATQ,DEL,2.01,1933,3597,17034,2414,8,286,4245,2024-04-03,14:38,Summer,7.94,29,201,21.8,0.0,Cloudy,Light,765,777,Direct,Medium,0,,0,0,,
F202501172257,IndiGo,Dornier Do 228,10,Takeoff,COK,MAA,1.85,744,7895,4256,684,4,226,6260,2025-01-17,16:51,Summer,6.3,18,104,29.3,0.0,Clear,None,30,33,Multiple_Waypoints,High,0,,0,0,,
F202203252258,Akasa Air,Airbus A320,5,En_Route,GAU,BLR,2.45,1631,5746,3963,990,8,280,3339,2022-03-25,23:24,Summer,4.97,24,208,10.8,0.0,Cloudy,Light,158,3000,Mountainous_Terrain,Medium,0,,0,0,,
F202012012259,SpiceJet,Embraer E190,16,Taxi,BBI,GOI,2.67,1812,4358,15852,5336,6,293,938,2020-12-01,09:45,Summer,9.92,0,85,34.2,0.0,Dust_Storm,Severe,85,189,Mountainous_Terrain,Low,0,,0,0,,
F202308282260,FlyBig,Dornier Do 228,20,Taxi,BOM,BLR,2.87,316,7325,15464,8467,6,85,4264,2023-08-28,04:26,Monsoon,2.02,23,151,28.7,14.44,Thunderstorms,Light,39,3000,Direct,Low,0,,0,0,,
F202102062261,Akasa Air,Airbus A320,7,Takeoff,AMD,HYD,3.75,108,4783,18673,11370,10,116,8863,2021-02-06,13:41,Summer,1.63,30,339,42.6,0.0,Clear,Light,192,2024,Multiple_Waypoints,Low,0,,0,0,,
F202309092262,Star Air,Airbus A320,16,En_Route,PNQ,IXB,1.9,265,2087,12706,531,7,226,9637,2023-09-09,17:07,Monsoon,9.95,5,115,32.2,0.77,Rain,Severe,1863,412,Direct,Low,0,,0,0,,
F202410012263,Star Air,Dornier Do 228,11,Parked,MAA,DEL,4.42,1184,6717,19654,13536,9,220,5629,2024-10-01,18:32,Summer,6.68,18,53,34.5,0.0,Clear,Severe,33,777,Multiple_Waypoints,Low,0,,0,0,,
F202012012264,Star Air,Dornier Do 228,2,Taxi,DEL,PNQ,0.81,859,6542,13520,11069,8,271,2882,2020-12-01,14:24,Summer,9.83,8,338,31.9,0.0,Dust_Storm,Severe,777,1863,Multiple_Waypoints,High,0,,0,0,,
F202109112265,Akasa Air,Boeing 737,24,Takeoff,PNQ,ATQ,1.59,1879,4629,15148,14198,6,176,5913,2021-09-11,17:52,Monsoon,7.25,9,119,28.4,11.99,Thunderstorms,Light,1863,765,Direct,Medium,0,,0,0,,
F202103282266,Star Air,ATR 72,7,Takeoff,BBI,BOM,1.1,1513,7971,10921,10127,12,189,6073,2021-03-28,20:51,Summer,5.28,8,21,28.6,0.0,Clear,None,85,39,Direct,Low,0,,0,0,,
F202211112267,Akasa Air,Boeing 787,2,Landing,IXB,PNQ,1.06,177,7716,16078,8638,11,310,231,2022-11-11,03:27,Summer,3.15,27,252,41.7,0.0,Clear,Severe,412,1863,Mountainous_Terrain,Medium,0,,0,0,,
F202008112268,Star Air,ATR 72,15,Landing,DEL,HYD,0.69,184,2593,6893,2637,11,223,3375,2020-08-11,09:15,Monsoon,7.53,33,203,21.2,14.14,Cloudy,Light,777,2024,Mountainous_Terrain,High,0,,0,0,,
F202203032269,Alliance Air,Embraer E190,17,Takeoff,MAA,GOI,4.4,1379,7288,13757,3490,5,147,9524,2022-03-03,16:35,Summer,7.23,1,176,26.1,0.0,Cloudy,None,33,189,Multiple_Waypoints,Medium,0,,0,0,,
F202105102270,Vistara,Airbus A320,22,En_Route,PNQ,GAU,4.67,965,2427,8102,1352,8,271,7326,2021-05-10,23:36,Summer,7.56,12,211,19.9,0.0,Clear,None,1863,158,Multiple_Waypoints,Low,1,Serious_Incident,0,27,Minor,Mechanical_Failure
F202306072271,FlyBig,Airbus A321,7,Taxi,BBI,GOI,3.44,956,1636,9074,5348,10,57,5215,2023-06-07,04:42,Monsoon,5.29,13,203,36.8,6.19,Rain,Light,85,189,Mountainous_Terrain,High,0,,0,0,,
F202210062272,Alliance Air,Boeing 787,5,Landing,BOM,GAU,2.05,1666,4537,8738,6895,4,326,9489,2022-10-06,17:42,Summer,5.37,4,165,38.8,0.0,Cloudy,Severe,39,158,Mountainous_Terrain,Low,0,,0,0,,
F202204042273,FlyBig,ATR 72,16,Taxi,DEL,BOM,3.56,201,6223,10681,9706,9,295,5675,2022-04-04,17:18,Summer,3.79,11,58,38.6,0.0,Clear,None,777,39,Direct,Medium,0,,0,0,,
F202205292274,Air India,Dornier Do 228,12,Parked,GAU,BLR,1.53,465,4206,9046,8079,4,338,6965,2022-05-29,10:48,Summer,2.07,0,299,40.5,0.0,Cloudy,Severe,158,3000,Direct,Low,0,,0,0,,
F202011282275,Akasa Air,Embraer E190,23,Taxi,GAU,IXB,3.89,1488,6999,14944,3189,5,318,9359,2020-11-28,09:53,Summer,2.22,10,223,30.4,0.0,Dust_Storm,Light,158,412,Mountainous_Terrain,High,0,,0,0,,
F202408302276,Alliance Air,Dornier Do 228,10,Parked,MAA,COK,2.32,1708,5641,19097,8608,8,281,6418,2024-08-30,00:40,Monsoon,2.98,27,71,24.0,2.94,Rain,Light,33,30,Direct,Low,0,,0,0,,
F202209262277,SpiceJet,Boeing 737,20,Parked,ATQ,BBI,2.54,664,3534,13219,8303,5,96,9958,2022-09-26,18:12,Monsoon,8.4,30,273,24.1,11.16,Rain,None,765,85,Multiple_Waypoints,High,0,,0,0,,
F202202042278,FlyBig,Airbus A320,10,Parked,HYD,BOM,2.62,1267,1722,16114,11088,7,131,3297,2022-02-04,07:42,Summer,1.36,23,40,33.5,0.0,Cloudy,Light,2024,39,Multiple_Waypoints,High,0,,0,0,,
F202501172279,IndiGo,Boeing 737,9,Taxi,PNQ,HYD,4.2,909,6390,15907,2160,12,303,2777,2025-01-17,11:16,Summer,9.65,9,280,17.5,0.0,Cloudy,Moderate,1863,2024,Multiple_Waypoints,Medium,0,,0,0,,
F202111282280,Vistara,Airbus A320,9,Landing,COK,HYD,1.76,1276,3883,7222,6415,4,179,5422,2021-11-28,22:21,Summer,5.21,33,85,36.2,0.0,Cloudy,Light,30,2024,Multiple_Waypoints,Low,0,,0,0,,
F202503112281,Star Air,Dornier Do 228,13,En_Route,MAA,ATQ,3.29,126,4670,1222,529,5,69,9286,2025-03-11,16:23,Summer,0.92,29,334,38.4,0.0,Cloudy,Moderate,33,765,Multiple_Waypoints,Low,0,,0,0,,
F202501172282,Star Air,Embraer E190,19,Taxi,BBI,IXB,1.1,421,1857,2377,1202,5,246,9898,2025-01-17,19:26,Summer,1.45,3,206,21.6,0.0,Clear,Light,85,412,Mountainous_Terrain,Medium,0,,0,0,,
F202409152283,FlyBig,Dornier Do 228,22,En_Route,MAA,COK,4.67,385,6438,6365,1341,11,53,5526,2024-09-15,20:22,Monsoon,2.61,27,66,32.4,0.29,Cloudy,None,33,30,Direct,Medium,0,,0,0,,
F202309162284,FlyBig,Boeing 787,9,En_Route,DEL,GAU,1.13,1455,4470,17801,17262,6,175,1393,2023-09-16,16:57,Monsoon,9.87,40,32,19.3,12.66,Rain,Moderate,777,158,Direct,Medium,0,,0,0,,
F202407262285,Vistara,Dornier Do 228,14,Takeoff,BOM,BLR,4.9,858,3367,19211,17397,10,302,4436,2024-07-26,11:36,Monsoon,8.86,6,148,22.4,13.13,Rain,Severe,39,3000,Mountainous_Terrain,Low,0,,0,0,,
F202109192286,Akasa Air,Boeing 787,11,Taxi,PNQ,BLR,3.36,557,5500,3529,2660,9,238,5222,2021-09-19,18:26,Monsoon,5.49,33,78,23.7,14.49,Cloudy,None,1863,3000,Direct,Low,0,,0,0,,
F202408082287,FlyBig,Boeing 787,11,En_Route,DEL,COK,4.11,300,5581,13299,4882,12,220,3600,2024-08-08,01:39,Monsoon,6.2,24,99,43.0,14.15,Rain,Moderate,777,30,Multiple_Waypoints,Medium,0,,0,0,,
F202106042288,Air India,Airbus A320,11,Landing,PNQ,AMD,2.91,213,7931,17089,14131,6,180,4627,2021-06-04,13:49,Monsoon,3.93,8,270,22.3,11.34,Cloudy,Moderate,1863,192,Multiple_Waypoints,High,0,,0,0,,
F202408182289,IndiGo,Dornier Do 228,16,En_Route,BBI,MAA,3.35,613,1823,11736,2043,8,264,5396,2024-08-18,09:11,Monsoon,3.23,2,146,17.6,4.04,Rain,Severe,85,33,Direct,Low,0,,0,0,,
F202110302290,Air India,Dornier Do 228,16,Landing,ATQ,BBI,1.41,1576,7738,8158,1571,9,113,5594,2021-10-30,15:38,Summer,3.48,36,353,32.9,0.0,Clear,Light,765,85,Direct,Low,0,,0,0,,
F202308192291,Akasa Air,Dornier Do 228,4,Taxi,ATQ,COK,4.24,735,3266,5424,1717,4,81,9497,2023-08-19,23:10,Monsoon,2.74,20,228,18.8,7.36,Rain,Moderate,765,30,Mountainous_Terrain,High,0,,0,0,,
F202109112292,IndiGo,Embraer E190,5,Landing,BLR,PNQ,3.89,208,5417,16685,9124,9,84,6370,2021-09-11,07:01,Monsoon,2.1,9,184,16.6,3.34,Rain,Severe,3000,1863,Direct,High,0,,0,0,,
F202007132293,Vistara,Airbus A321,8,En_Route,PNQ,DEL,3.89,1564,3325,17357,1509,4,145,970,2020-07-13,18:34,Monsoon,1.7,34,296,10.3,9.16,Cloudy,Light,1863,777,Direct,Medium,0,,0,0,,
F202410012294,IndiGo,Dornier Do 228,21,Parked,AMD,ATQ,1.47,299,6744,19398,18190,12,372,5342,2024-10-01,08:06,Summer,2.17,20,344,15.2,0.0,Cloudy,Moderate,192,765,Multiple_Waypoints,High,0,,0,0,,
F202505312295,Star Air,Airbus A321,14,Taxi,IXB,ATQ,3.3,949,4993,14573,1722,6,188,8083,2025-05-31,13:19,Summer,4.27,15,76,13.8,0.0,Clear,Light,412,765,Multiple_Waypoints,Medium,0,,0,0,,
F202412012296,SpiceJet,Airbus A321,9,En_Route,COK,BLR,1.38,478,2249,10205,3458,4,273,9453,2024-12-01,12:39,Summer,8.14,27,300,43.8,0.0,Cloudy,Light,30,3000,Mountainous_Terrain,Low,0,,0,0,,
F202204112297,SpiceJet,Boeing 787,23,Landing,MAA,BBI,0.8,542,4181,5642,2185,6,299,868,2022-04-11,11:42,Summer,8.85,4,61,14.9,0.0,Clear,None,33,85,Multiple_Waypoints,Low,0,,0,0,,
F202105072298,SpiceJet,Airbus A321,23,Parked,PNQ,IXB,3.46,1119,3260,2985,1950,5,128,4755,2021-05-07,23:15,Summer,1.03,31,251,43.7,0.0,Clear,Severe,1863,412,Direct,Low,0,,0,0,,
F202409112299,FlyBig,Boeing 737,4,Landing,DEL,BLR,3.91,376,3855,1823,1225,10,218,8890,2024-09-11,19:48,Monsoon,1.82,3,292,34.2,13.87,Rain,None,777,3000,Multiple_Waypoints,High,0,,0,0,,
F202411222300,Alliance Air,ATR 72,20,Landing,GOI,HYD,4.44,1450,2932,8987,6247,4,153,6612,2024-11-22,06:19,Summer,7.24,12,38,25.8,0.0,Clear,None,189,2024,Multiple_Waypoints,Medium,0,,0,0,,
F202210272301,SpiceJet,Boeing 737,17,Takeoff,BBI,BOM,2.38,201,1712,18554,13563,11,191,9282,2022-10-27,11:42,Summer,0.8,14,285,37.0,0.0,Clear,Severe,85,39,Mountainous_Terrain,Medium,0,,0,0,,
F202110062302,Star Air,Embraer E190,19,Takeoff,BLR,ATQ,2.98,639,4269,18035,13717,12,178,6867,2021-10-06,14:30,Summer,8.27,21,73,42.0,0.0,Cloudy,None,3000,765,Mountainous_Terrain,Low,0,,0,0,,
